item_id,unique_buyers,purchase_count,total_units,avg_price
3120028127,1,1,1,5.25
31254662159,1,1,1,4.39
3270097925,1,1,1,5.93
31254662749,1,1,1,3.19
3270015524,1,1,1,2.38
3270010423,1,1,1,5.19
325,1,1,1,16.99
32390001440,1,1,1,12.53
32390001424,1,1,1,11.99
323,1,1,4,1.5
3210008362,1,1,1,9.89
3210004709,1,1,1,9.98
3210002631,1,1,2,5.89
3210002019,1,1,1,7.99
3160066639,1,1,1,2.49
3155,1,1,1,8.99
3150631009,1,1,1,5.79
3140006613,1,1,1,7.69
31284339324,1,1,1,8.49
31254662936,1,1,1,3.49
31254662872,1,1,1,1.99
3100011620,1,1,1,3.5
3100011478,1,1,1,13.78
3100011352,1,1,1,3.5
3100011303,1,1,1,3.5
3077200801,1,1,1,4.69
3077102635,1,1,1,5.59
30766074670,1,1,1,1.79
30573176920,1,1,1,6.49
30573016920,1,1,1,6.29
30573015112,1,1,1,4.85
30573015020,1,1,1,5.99
3056108501,1,1,1,10.19
30521004300,1,1,1,9.49
3040079435,1,1,1,10.19
3040079414,1,1,1,8.99
3024386842,1,1,1,2.99
3024386200,1,1,1,2.49
3024384780,1,1,1,3.29
30225061023,1,1,1,6.19
3022306084,1,1,1,3.49
3022306080,1,1,1,3.49
3077200900,1,1,1,3.28
3077203222,1,1,1,15.69
3077204170,1,1,1,17.99
3077215940,1,1,1,4.98
3100010010,1,1,1,11.99
3100001313,1,1,1,3.88
3100000923,1,1,1,3.68
3100000715,1,1,1,1.67
3100000710,1,1,2,1.98
30997137028,1,1,1,2.95
3077216540,1,1,1,2.19
3077215939,1,1,1,4.98
3077205825,1,1,1,16.78
3077215516,1,1,1,6.35
3077212269,1,1,1,6.99
3077212240,1,1,1,13.88
3077212110,1,1,1,14.18
3077212093,1,1,1,4.28
3077210723,1,1,1,4.35
3077209165,1,1,1,22.99
3270095064,1,1,1,6.19
3281207004,1,1,1,4.99
30187546606,1,1,1,7.69
3400000686,1,1,3,0.35
3400000600,1,1,1,3.49
3400000320,1,1,1,1.5
3400000098,1,1,2,2.99
3400000031,1,1,1,1.18
3400000009,1,1,1,2.69
3384406009,1,1,1,10.39
3384406004,1,1,1,3.29
3384406002,1,1,1,3.29
3384400744,1,1,1,3.29
3384400722,1,1,1,6.69
3384400675,1,1,1,1.69
3384400670,1,1,1,3.25
3384400640,1,1,1,3.19
3384400617,1,1,1,7.79
3384400547,1,1,1,6.99
3384400524,1,1,1,9.99
3384400516,1,1,1,6.73
3400000601,1,1,1,3.49
3400000764,1,1,1,1.19
3291300843,1,1,1,7.48
3400001870,1,1,1,6.68
3400094453,1,1,1,4.99
3400093760,1,1,1,0.99
3400085292,1,1,4,1.65
3400048502,1,1,1,2.59
3400047615,1,1,1,6.59
3400047483,1,1,1,2.74
3400047056,1,1,1,6.99
3400044762,1,1,1,1.69
3400043009,1,1,1,16.07
3400039992,1,1,1,6.99
3400025010,1,1,2,1.5
3400021582,1,1,1,6.99
3400019066,1,1,2,3.79
3400017714,1,1,1,2.69
3400014058,1,1,1,7.59
3400004047,1,1,1,2.59
3400001871,1,1,1,6.99
3384400506,1,1,1,7.39
3384400489,1,1,1,3.99
3384400280,1,1,1,0.99
3384400224,1,1,1,1.69
3338320027,1,1,1,1.99
3338308459,1,1,1,3.39
3338308409,1,1,1,3.69
3330066584,1,1,1,19.9
3330010279,1,1,2,2.49
3320094227,1,1,1,4.28
3320015020,1,1,1,2.95
3320014971,1,1,1,3.99
3320002200,1,1,1,11.88
3320001140,1,1,1,2.69
3320000281,1,1,1,6.99
3320000260,1,1,1,6.99
3320000020,1,1,1,1.59
3302,1,1,1,3.39
3291303663,1,1,1,5.99
3291302194,1,1,1,1.5
3291301535,1,1,1,5.99
3338322201,1,1,1,4.59
3338325258,1,1,1,3.49
3338357103,1,1,1,3.49
3384400028,1,1,1,0.89
3384400145,1,1,1,3.89
3384400104,1,1,1,1.99
3384400083,1,1,2,1.29
3384400058,1,1,2,0.75
3384400057,1,1,1,0.89
3384400045,1,1,1,1.07
3384400037,1,1,4,0.75
3384400025,1,1,2,0.95
3338360001,1,1,1,1.69
3384400024,1,1,1,0.95
3384400021,1,1,2,0.75
3384400004,1,1,1,1.69
3340072110,1,1,1,1.99
3338369999,1,1,1,3.99
3338365581,1,1,1,3.49
3338360051,1,1,1,1.59
3022306079,1,1,1,3.49
30149003929,1,1,1,9.35
7111714482,1,1,1,3.59
2840007103,1,1,1,3.89
2840005509,1,1,1,3.19
2840003282,1,1,1,6.19
2840002926,1,1,1,3.99
2840001970,1,1,1,3.69
2840000985,1,1,1,2.99
2840000848,1,1,1,4.79
2823900777,1,1,2,4.39
2823900277,1,1,1,4.39
2823900128,1,1,1,17.69
2820000384,1,1,1,10.5
2818971172,1,1,1,2.39
2800081320,1,1,1,8.95
2800061354,1,1,1,3.79
2800053783,1,1,1,4.99
2800051720,1,1,1,3.39
2800024460,1,1,1,4.19
2800021760,1,1,1,4.58
2840005598,1,1,1,4.09
2840008404,1,1,1,3.99
2840062442,1,1,1,3.99
2840009971,1,1,1,3.29
2840058927,1,1,1,3.99
2840052848,1,1,1,4.29
2840051784,1,1,1,7.29
2840051770,1,1,1,3.99
2840051632,1,1,1,6.29
2840051588,1,1,1,3.99
2840034475,1,1,1,1.69
2840032945,1,1,1,2.69
2840032728,1,1,1,2.69
2840032505,1,1,1,2.69
2840032504,1,1,1,2.69
2840032442,1,1,1,2.69
2840032420,1,1,1,2.69
2840020132,1,1,1,2.5
2840018382,1,1,1,4.99
2840016873,1,1,1,5.29
2840015224,1,1,1,4.79
2800021730,1,1,1,4.99
2800021010,1,1,1,6.15
2800003327,1,1,1,6.15
2791860610,1,1,1,2.29
2700041926,1,1,1,4.08
2700041919,1,1,2,1.68
2700041918,1,1,1,1.68
2700039103,1,1,2,1.08
2700038811,1,1,1,2.99
2700038110,1,1,1,2.08
2700037882,1,1,1,3.48
2700037832,1,1,2,2.39
2700033302,1,1,2,3.38
2700000211,1,1,1,3.28
2700000027,1,1,1,4.99
2680000636,1,1,1,2.28
2680000602,1,1,1,3.18
2680000208,1,1,1,2.88
2680000160,1,1,1,2.99
2675304268,1,1,1,5.99
2670015212,1,1,1,10.35
2700060716,1,1,1,5.79
2718255133,1,1,1,13.39
2718255768,1,1,1,9.99
2780006794,1,1,1,2.89
2781566005,1,1,1,5.99
2781530061,1,1,2,4.88
2781530051,1,1,2,2.99
2781500070,1,1,2,3.5
2780007252,1,1,1,2.98
2780007248,1,1,1,3.39
2780007243,1,1,1,3.39
2780006580,1,1,1,2.89
2720000854,1,1,1,4.25
2780006555,1,1,1,4.99
2780006373,1,1,1,3.69
2780006361,1,1,2,3.49
2740026505,1,1,1,4.99
2733133112,1,1,1,6.39
2733102910,1,1,1,2.49
2727111228,1,1,1,4.69
2840059669,1,1,1,3.99
2840067947,1,1,1,13.69
30149003904,1,1,1,3.99
3000004170,1,1,1,3.58
3000001040,1,1,1,7.18
2998837118,1,1,1,5.29
2998824310,1,1,1,4.38
2971417070,1,1,1,6.99
2970032141,1,1,1,1.98
2970013147,1,1,1,3.79
2970002126,1,1,2,1.33
2970002111,1,1,1,2.39
2970000145,1,1,1,2.39
2951200202,1,1,1,3.39
2950026932,1,1,2,2.0
2950026762,1,1,1,1.79
2950026295,1,1,2,9.29
2924320010,1,1,2,0.99
2924300501,1,1,1,0.95
2924300023,1,1,1,0.89
2924300011,1,1,1,0.89
3000001200,1,1,1,7.48
3000031182,1,1,2,4.18
2840068198,1,1,1,6.29
3000031184,1,1,1,4.18
3010047241,1,1,1,4.38
3010012733,1,1,1,5.99
3010010070,1,1,1,1.99
30081073794,1,1,1,9.59
30045048826,1,1,1,5.99
30045048126,1,1,1,6.79
30045044905,1,1,1,6.03
30043627520,1,1,1,6.99
3000066507,1,1,1,2.99
3000057321,1,1,1,2.99
3000057051,1,1,2,2.99
3000057050,1,1,1,3.98
3000056860,1,1,2,2.99
3000056732,1,1,1,5.19
3000056729,1,1,2,2.99
3000032063,1,1,1,5.25
3000031269,1,1,1,4.18
2924300009,1,1,1,0.89
2924300002,1,1,1,0.89
2900007906,1,1,1,4.39
2900007345,1,1,1,4.28
2840076390,1,1,1,2.69
2840076177,1,1,1,5.29
2840075908,1,1,1,3.99
2840075081,1,1,1,3.99
2840075032,1,1,1,2.95
2840074449,1,1,1,5.29
2840073451,1,1,1,2.99
2840073403,1,1,1,2.5
2840073327,1,1,1,1.99
2840072468,1,1,1,5.09
2840072036,1,1,1,6.79
2840071298,1,1,1,1.79
2840071296,1,1,1,6.79
2840070574,1,1,1,2.99
2840070012,1,1,1,3.18
2840070010,1,1,1,3.18
2840069128,1,1,1,3.48
2840076698,1,1,1,2.69
2840076719,1,1,1,2.69
2840076907,1,1,1,2.69
2840078854,1,1,1,4.99
2900001613,1,1,1,10.49
2876432206,1,1,1,4.99
2874900229,1,1,2,16.89
2850010060,1,1,1,4.58
2850010030,1,1,1,4.25
2850010020,1,1,1,4.78
2840078855,1,1,1,2.5
2840078401,1,1,1,4.99
2840076920,1,1,1,2.69
2840077950,1,1,1,2.69
2840077946,1,1,1,2.69
2840077748,1,1,1,5.89
2840077079,1,1,1,2.69
2840076928,1,1,1,2.69
2840076926,1,1,1,2.69
2840076922,1,1,1,2.69
3410000355,1,1,2,3.29
3423,1,1,1,2.99
3430000010,1,1,1,1.85
4112963210,1,1,1,3.98
4112907700,1,1,1,4.89
4111626371,1,1,1,1.09
4111600534,1,1,4,0.89
4111600527,1,1,1,2.19
4100049262,1,1,1,3.78
4100011975,1,1,2,5.99
4100002290,1,1,1,1.25
4100000286,1,1,1,4.19
4082201174,1,1,1,5.49
4082201154,1,1,1,5.49
4081,1,1,1,1.89
4069774105,1,1,1,5.49
4069771311,1,1,1,4.38
4069771310,1,1,1,4.48
4069770023,1,1,1,5.68
4069770019,1,1,1,3.99
4069764266,1,1,1,4.99
4112907782,1,1,1,3.78
4113700125,1,1,2,3.35
4123411176,1,1,1,3.59
4114312576,1,1,1,2.99
4119691401,1,1,2,2.49
4119691113,1,1,1,3.99
4119691075,1,1,1,3.88
4119645893,1,1,1,4.19
4119641942,1,1,4,4.19
4119610185,1,1,4,2.0
4119601012,1,1,1,3.99
4119210207,1,1,1,6.59
4119210049,1,1,1,6.49
4116811010,1,1,1,4.79
4116527713,1,1,1,5.99
4116502515,1,1,1,5.79
4116502220,1,1,1,5.38
4116501737,1,1,1,4.18
4114901115,1,1,1,3.38
4114901112,1,1,1,1.59
4114312956,1,1,1,3.69
4069764261,1,1,1,6.99
4069764202,1,1,1,1.69
4069763082,1,1,1,5.99
4069763023,1,1,1,5.88
3997811919,1,1,1,5.99
3997803391,1,1,1,4.39
3988500001,1,1,1,5.49
3980003678,1,1,1,12.09
3980001361,1,1,1,8.19
3967707214,1,1,1,4.99
3967707112,1,1,1,4.99
3940001891,1,1,1,1.99
3940001821,1,1,1,1.69
3940001782,1,1,1,1.58
3940001774,1,1,1,1.69
3940001680,1,1,1,2.19
3940001635,1,1,2,2.0
3940001592,1,1,1,2.49
3940001503,1,1,1,1.99
3927832200,1,1,1,7.59
3927822010,1,1,1,7.39
4000000431,1,1,1,2.59
4000000970,1,1,1,1.59
4000039412,1,1,1,1.65
4059,1,1,1,0.99
4069713206,1,1,1,6.49
4069702651,1,1,1,3.6
4069702621,1,1,1,9.99
4066,1,1,1,1.49
4064,1,1,1,1.19
4060034500,1,1,1,3.49
4060034122,1,1,1,6.25
4015,1,1,1,1.29
4000045984,1,1,1,1.65
4010000929,1,1,1,2.49
4000060735,1,1,1,6.19
4000060515,1,1,2,0.7
4000059635,1,1,1,1.49
4000058020,1,1,1,10.69
4000057981,1,1,1,6.19
4000050548,1,1,1,6.19
4122487122,1,1,1,6.59
4123441611,1,1,1,3.99
3438,1,1,1,1.49
4156500057,1,1,1,8.79
4154875150,1,1,1,5.99
4154861404,1,1,1,6.29
4150000052,1,1,1,3.19
4150000029,1,1,1,3.39
4146030155,1,1,1,5.95
4146020280,1,1,2,1.48
4145854891,1,1,1,4.39
4145811745,1,1,1,4.18
4145810556,1,1,1,9.18
4144930252,1,1,1,5.45
4144911140,1,1,1,4.25
4144900186,1,1,1,4.59
4144900110,1,1,1,4.59
4143302538,1,1,1,6.99
4143300951,1,1,1,5.39
4142117745,1,1,2,2.49
4142012603,1,1,1,2.19
4156500019,1,1,2,2.0
4156519311,1,1,1,4.79
4123500005,1,1,1,2.99
4156522741,1,1,1,4.85
4171682062,1,1,1,6.48
4169569133,1,1,1,3.99
4169400885,1,1,1,5.39
4169400884,1,1,1,5.39
4169400858,1,1,1,12.65
4167967666,1,1,1,13.79
4167013237,1,1,1,3.59
4166000180,1,1,1,8.77
4163301280,1,1,1,1.5
4161700750,1,1,1,1.0
4161700250,1,1,1,2.49
4159814038,1,1,1,5.99
4157011008,1,1,1,6.15
4157005621,1,1,1,4.49
4157004426,1,1,1,4.99
4156528513,1,1,1,2.19
4156526894,1,1,1,3.78
4142008765,1,1,1,1.99
4142008090,1,1,1,8.99
4142005659,1,1,1,2.29
4142005567,1,1,1,4.38
4132222550,1,1,2,5.99
4132222499,1,1,2,11.48
4132222498,1,1,1,6.99
4132222494,1,1,1,11.48
4132222493,1,1,1,9.95
4132222477,1,1,1,5.99
4132222451,1,1,1,9.18
4132222431,1,1,1,5.99
4132100655,1,1,1,4.39
4132100648,1,1,1,3.88
4132100645,1,1,1,3.88
4127102773,1,1,1,7.19
4127100492,1,1,1,4.99
4126922005,1,1,1,1.39
4126920902,1,1,3,1.49
4125875115,1,1,1,3.89
4123500051,1,1,1,4.73
4132222928,1,1,1,5.99
4132224893,1,1,1,11.48
4133500054,1,1,1,4.69
4139600097,1,1,1,0.49
4142005488,1,1,1,4.85
4142004569,1,1,1,1.69
4142003690,1,1,1,4.72
4140911002,1,1,1,4.59
4140900244,1,1,1,1.29
4140900005,1,1,1,1.29
4139600410,1,1,1,1.09
4139002070,1,1,1,3.28
4133500125,1,1,1,4.69
4138822021,1,1,1,1.85
4138309072,1,1,1,7.29
4138309036,1,1,2,4.68
4137641178,1,1,2,2.59
4136400209,1,1,2,2.0
4136400106,1,1,1,11.99
4133501212,1,1,1,4.69
3915600929,1,1,1,2.79
3915600045,1,1,1,2.18
3915600029,1,1,1,1.99
3700051306,1,1,1,2.49
3700044837,1,1,1,4.39
3700044721,1,1,1,4.39
3700043227,1,1,1,7.19
3700035905,1,1,1,13.13
3700035762,1,1,1,7.49
3700035669,1,1,1,2.79
3700035154,1,1,1,5.99
3700019749,1,1,1,6.59
3700017902,1,1,1,8.49
3700001870,1,1,1,3.99
36761811010,1,1,1,6.39
3666906312,1,1,1,7.98
3663207915,1,1,1,5.98
3663207807,1,1,1,6.59
3663207748,1,1,1,4.99
3663207500,1,1,1,3.58
3663204286,1,1,1,2.79
3700051160,1,1,1,2.79
3700074651,1,1,1,6.88
3915600014,1,1,1,2.53
3700074657,1,1,1,1.39
3700098216,1,1,1,16.59
3700097618,1,1,2,2.58
3700095585,1,1,1,6.99
3700092509,1,1,1,13.49
3700089010,1,1,1,12.99
3700087472,1,1,1,9.99
3700087455,1,1,1,14.99
3700086751,1,1,1,7.19
3700085927,1,1,1,9.39
3700085926,1,1,1,9.39
3700082121,1,1,1,7.89
3700077273,1,1,1,19.39
3700076362,1,1,1,16.35
3700075230,1,1,1,8.99
3700075073,1,1,1,14.28
3700074903,1,1,1,6.97
3700074759,1,1,1,5.99
3663204284,1,1,1,2.79
3663203641,1,1,1,5.08
3663201953,1,1,1,6.68
3663200836,1,1,4,2.49
3570016298,1,1,1,10.39
3545777001,1,1,2,5.79
3510710481,1,1,2,1.99
3510700124,1,1,1,5.99
3500051084,1,1,1,0.98
3500014108,1,1,1,6.33
3496,1,1,1,3.29
3491,1,1,1,3.39
3487771002,1,1,1,3.99
3487771001,1,1,1,10.99
3485659269,1,1,2,5.79
3469512360,1,1,1,9.99
3450063611,1,1,1,5.69
3450063202,1,1,1,5.18
3450015150,1,1,1,7.49
3450015136,1,1,1,6.99
3450014449,1,1,1,6.79
3575111723,1,1,1,2.99
3600049413,1,1,1,11.18
3600050407,1,1,1,2.89
3620037815,1,1,1,2.0
3663200260,1,1,1,4.48
3660283313,1,1,1,1.79
3660207917,1,1,1,3.59
3660203060,1,1,1,7.03
36563280383,1,1,2,1.5
36373673005,1,1,1,6.83
3620043068,1,1,1,3.78
3620021933,1,1,1,4.49
3600051353,1,1,1,13.08
3620001375,1,1,1,3.69
3620000350,1,1,1,2.58
3607247060,1,1,1,8.49
3600056635,1,1,1,10.69
3600055699,1,1,1,9.58
3600054869,1,1,1,12.28
3600054277,1,1,1,2.69
3700098791,1,1,1,7.49
3710003407,1,1,2,1.29
3710003817,1,1,4,1.5
3800022267,1,1,1,5.28
38137116142,1,1,1,3.69
3810033022,1,1,1,8.69
3810017120,1,1,1,4.25
3800092422,1,1,1,7.49
3800084577,1,1,1,8.39
3800063570,1,1,1,2.0
3800049274,1,1,1,4.58
3800040280,1,1,1,6.99
3800035900,1,1,1,3.49
3800034895,1,1,1,3.88
3800033360,1,1,1,6.99
3800028190,1,1,1,7.28
3800028188,1,1,1,7.28
3800027883,1,1,1,2.98
3800027635,1,1,1,2.5
3800024553,1,1,1,2.99
3800022283,1,1,2,5.28
38151918676,1,1,1,6.75
3820000006,1,1,1,1.25
3820000016,1,1,1,1.25
3890003039,1,1,1,3.28
3915600013,1,1,2,2.38
3915600008,1,1,1,2.85
3915600007,1,1,1,2.29
3907307506,1,1,1,8.99
3907304325,1,1,1,4.99
3890004215,1,1,1,1.99
3890003060,1,1,1,3.28
3890002800,1,1,1,2.19
3820000057,1,1,1,1.79
3890000469,1,1,1,1.49
3886110263,1,1,1,5.49
3862900091,1,1,1,4.59
38371100253,1,1,1,3.29
38371100252,1,1,1,3.29
38371100249,1,1,1,4.89
3825912103,1,1,1,2.39
3800022277,1,1,1,5.39
3800022257,1,1,2,3.5
3710018000,1,1,1,2.99
3800022167,1,1,1,2.99
3760025836,1,1,1,4.99
3760024687,1,1,1,7.25
3760021583,1,1,1,4.29
3760019067,1,1,1,1.59
3760017534,1,1,1,4.69
3760016706,1,1,1,2.69
3760015491,1,1,1,6.98
3760011806,1,1,1,3.49
3760011072,1,1,1,2.0
3760010506,1,1,1,3.28
3760008529,1,1,1,2.68
3760001434,1,1,4,5.59
3746605625,1,1,6,1.99
3737101832,1,1,1,9.95
3732313314,1,1,1,3.49
3732300202,1,1,1,3.99
3729791447,1,1,1,5.99
3760026369,1,1,1,4.99
3760026701,1,1,2,2.39
3760027468,1,1,1,9.89
3800001621,1,1,1,7.49
3800021053,1,1,1,2.98
3800017591,1,1,1,3.45
3800016592,1,1,1,3.99
3800016527,1,1,1,3.19
3800013881,1,1,1,3.08
3800013860,1,1,1,1.67
3800005199,1,1,1,3.99
3770032814,1,1,1,8.88
3760028428,1,1,1,5.45
3760061698,1,1,1,2.89
3760059182,1,1,1,4.99
3760047371,1,1,1,10.99
3760045802,1,1,1,3.39
3760038782,1,1,1,2.68
3760033067,1,1,1,19.38
3760030209,1,1,1,2.0
2670012903,1,1,1,2.19
2648756381,1,1,1,0.99
2620011700,1,1,1,1.99
1600027515,1,1,2,2.49
1600022564,1,1,1,3.79
1600022421,1,1,1,6.25
1600022387,1,1,1,2.99
1600022288,1,1,2,2.99
1600022228,1,1,1,2.98
1600021551,1,1,1,3.99
1600020776,1,1,1,2.85
1600020711,1,1,1,2.19
1600020676,1,1,1,4.98
1600020069,1,1,2,1.29
1600019370,1,1,1,4.75
1600019333,1,1,1,2.49
1600018753,1,1,2,1.67
1600017363,1,1,1,4.99
1600017113,1,1,2,3.99
1600016991,1,1,2,2.99
1600016967,1,1,1,3.99
1600022849,1,1,1,3.79
1600027532,1,1,1,5.28
1600046070,1,1,2,2.0
1600027567,1,1,2,6.59
1600045723,1,1,1,6.38
1600045601,1,1,2,3.89
1600043269,1,1,1,5.99
1600042414,1,1,1,2.99
1600042040,1,1,1,6.49
1600041777,1,1,1,3.19
1600032990,1,1,1,1.79
1600032320,1,1,1,1.79
1600030790,1,1,2,2.99
1600030630,1,1,2,2.99
1600030590,1,1,1,1.79
1600030140,1,1,1,4.39
1600027855,1,1,1,4.88
1600027718,1,1,1,2.79
1600027707,1,1,1,4.98
1600027706,1,1,1,4.88
1600027581,1,1,1,3.78
1600016212,1,1,1,2.99
1600015898,1,1,1,6.38
1600015643,1,1,1,6.99
1600015164,1,1,1,3.99
151,1,1,1,3.99
1500007687,1,1,2,2.49
1500007605,1,1,2,2.49
1500007604,1,1,2,2.49
1500007603,1,1,1,2.49
1500007328,1,1,1,1.89
1500007001,1,1,1,4.69
1500004961,1,1,1,3.08
1500004680,1,1,1,2.45
1500004528,1,1,1,2.99
1500004521,1,1,1,2.99
1500002071,1,1,1,3.19
1500000634,1,1,1,1.65
1500000630,1,1,1,1.65
1500000310,1,1,1,1.89
1500000306,1,1,1,1.55
1500000303,1,1,2,1.89
1530001406,1,1,2,2.78
1530043023,1,1,2,2.28
1530043980,1,1,1,2.79
1590023554,1,1,1,8.89
1600015128,1,1,1,5.28
1600014732,1,1,1,4.79
1600013704,1,1,1,2.79
1600013550,1,1,1,1.69
1600012593,1,1,1,6.18
1600012185,1,1,1,6.48
1600011610,1,1,1,6.39
1590006385,1,1,1,9.99
1530044051,1,1,2,2.78
1590000134,1,1,1,5.25
1590000072,1,1,1,3.79
1590000062,1,1,1,3.49
1580009015,1,1,1,6.19
1580009003,1,1,1,3.99
1580005011,1,1,1,2.89
1580003061,1,1,1,12.39
1600045850,1,1,1,1.5
1600048542,1,1,1,6.38
19600572004,1,1,1,4.09
1820025007,1,1,1,1.69
1820000771,1,1,1,14.99
1820000538,1,1,1,5.79
1819570800,1,1,1,2.0
1800081775,1,1,1,4.68
1800073412,1,1,1,5.99
1800042696,1,1,1,4.69
1800042691,1,1,1,4.69
1800013703,1,1,1,4.68
1800012438,1,1,1,3.99
1800000338,1,1,5,3.49
1800000254,1,1,1,6.79
1800000207,1,1,1,6.99
1800000123,1,1,1,6.55
1800000112,1,1,2,2.29
1800000108,1,1,3,2.29
1800000099,1,1,1,3.69
1800000058,1,1,1,4.99
1820020011,1,1,1,17.99
1820025940,1,1,1,3.39
1600048769,1,1,1,6.98
1820053218,1,1,1,19.99
19600525188,1,1,1,6.99
19473535865,1,1,1,1.69
1920099487,1,1,1,10.89
1920089331,1,1,1,3.79
1920080306,1,1,1,8.89
1920074186,1,1,1,7.87
19141401789,1,1,1,4.98
19056952224,1,1,1,2.15
19056952221,1,1,1,1.78
19056912310,1,1,1,3.99
1901471108,1,1,1,22.69
1900008342,1,1,1,2.65
1900000221,1,1,1,1.39
1848200061,1,1,1,5.99
18473900011,1,1,2,2.09
18363300002,1,1,1,1.97
1820096715,1,1,1,31.99
1792900028,1,1,1,2.17
1780041027,1,1,1,7.99
1780018499,1,1,1,23.99
1780018456,1,1,1,20.99
1700001678,1,1,1,4.68
1700000324,1,1,1,5.69
1680002199,1,1,1,8.99
1657195384,1,1,3,2.29
1657195210,1,1,1,1.49
1657195092,1,1,1,15.99
1657195085,1,1,3,1.49
1657195021,1,1,1,15.99
1650098032,1,1,1,3.19
1650059382,1,1,1,18.59
1630016820,1,1,1,5.98
1630016574,1,1,1,9.98
1626415295,1,1,1,21.99
1600081341,1,1,1,4.19
1600081333,1,1,1,4.55
1600048792,1,1,1,5.99
1600048772,1,1,1,6.98
1700002402,1,1,1,5.99
1708200039,1,1,1,1.99
1708200045,1,1,1,1.99
1750020708,1,1,1,2.89
1780018440,1,1,1,22.99
1780012861,1,1,1,2.95
1780011030,1,1,1,7.89
1780010964,1,1,1,3.19
1769600077,1,1,1,5.98
1760004111,1,1,1,3.55
1750020722,1,1,1,3.49
1740014001,1,1,1,2.78
1708201511,1,1,1,8.99
1740011845,1,1,2,3.59
1740010675,1,1,1,2.99
1708288966,1,1,1,2.59
1708287974,1,1,1,1.25
1708287745,1,1,1,2.49
1708260003,1,1,1,3.99
1708201516,1,1,1,8.99
1490001390,1,1,1,4.99
1480064666,1,1,1,4.28
1480064534,1,1,1,3.99
1200024006,1,1,1,6.79
1200023130,1,1,1,2.39
1200023020,1,1,1,4.48
1200022163,1,1,1,4.99
1200022160,1,1,1,5.49
1200022154,1,1,1,1.0
1200022151,1,1,1,2.49
1200020584,1,1,2,3.0
1200019272,1,1,1,3.99
1200018340,1,1,1,8.49
1200018119,1,1,1,5.19
1200017258,1,1,1,1.67
1200017234,1,1,2,4.99
1200017213,1,1,1,2.0
1200017145,1,1,1,5.19
1200017144,1,1,1,5.29
1200016010,1,1,1,3.99
1200014092,1,1,1,2.49
1200023135,1,1,1,8.49
1200024020,1,1,1,2.39
1480058221,1,1,1,2.19
1200081000,1,1,3,7.98
1299310201,1,1,1,6.75
1270015805,1,1,2,2.88
1270015523,1,1,2,1.25
1270015513,1,1,1,1.25
1270000003,1,1,10,0.99
1258778685,1,1,1,8.99
1258770441,1,1,1,4.39
1258770359,1,1,1,12.29
1258722435,1,1,1,11.09
1258700020,1,1,1,3.89
1254667609,1,1,1,1.49
1254601147,1,1,1,1.49
1254601113,1,1,1,1.49
1239,1,1,1,4.95
1200542757,1,1,1,4.99
1200542663,1,1,1,2.79
1200081002,1,1,1,9.29
1200010542,1,1,1,1.67
1200002865,1,1,1,6.99
1200001711,1,1,1,7.49
1200001672,1,1,1,3.99
1128400320,1,1,3,0.67
1123307707,1,1,1,1.49
1122800048,1,1,1,4.69
1122500761,1,1,1,3.69
1117901915,1,1,1,1.05
1111132524,1,1,1,2.49
1100000294,1,1,1,7.5
1100000288,1,1,1,8.25
1090071478,1,1,1,3.65
1090071335,1,1,1,3.48
1090027892,1,1,1,7.79
1090000024,1,1,1,5.58
1070053005,1,1,1,2.0
1070002471,1,1,1,1.39
1037442061,1,1,1,15.99
1037422282,1,1,1,5.18
1037416203,1,1,1,7.29
1130082070,1,1,1,3.79
1154621019,1,1,1,1.69
1154621035,1,1,4,1.29
1154644158,1,1,1,1.5
1200001593,1,1,1,4.98
1200001279,1,1,1,6.98
1200000310,1,1,1,1.0
1198401106,1,1,1,4.79
116,1,1,1,7.99
1154644381,1,1,2,5.99
1154644378,1,1,1,11.99
1154644156,1,1,1,1.59
1154628800,1,1,1,1.49
1154643694,1,1,1,1.5
1154639217,1,1,2,1.09
1154634911,1,1,1,1.99
1154631926,1,1,1,29.99
1154630265,1,1,1,12.49
1154630022,1,1,1,4.99
1154629545,1,1,1,5.99
1299311213,1,1,1,6.29
1300000110,1,1,1,6.19
1300000124,1,1,1,3.19
1380010072,1,1,1,4.59
1420008453,1,1,1,3.98
1411391203,1,1,1,5.49
1410009606,1,1,1,3.89
1410005297,1,1,1,4.99
1410005071,1,1,2,2.98
1404532418,1,1,1,8.93
1395155516,1,1,1,5.99
1380055478,1,1,1,12.29
1380055239,1,1,1,3.99
1380046408,1,1,1,9.99
1380044784,1,1,1,4.59
1380039332,1,1,1,6.79
1380019086,1,1,1,11.99
1380019021,1,1,1,12.69
1380018807,1,1,1,4.59
1380016608,1,1,2,2.5
1380014333,1,1,1,8.99
1420020566,1,1,3,0.75
1420020588,1,1,2,2.09
1440060000,1,1,1,14.59
1450002129,1,1,2,3.18
1480051275,1,1,1,3.99
1480000519,1,1,1,4.79
1480000507,1,1,1,4.08
1480000007,1,1,1,3.78
1450050563,1,1,1,3.18
1450002345,1,1,1,3.38
1450002130,1,1,1,3.18
1450001399,1,1,3,2.89
1450000256,1,1,1,2.0
1450001386,1,1,2,6.68
1450001282,1,1,1,3.08
1450001253,1,1,1,7.39
1450000984,1,1,1,5.99
1450000937,1,1,1,7.59
1450000717,1,1,1,6.28
1450000461,1,1,1,3.18
1380010170,1,1,1,4.59
1380010070,1,1,1,4.79
